Order ID,Order Date,Customer Name,Category,Product Name,Sales,Profit,Quantity,Discount,City,State
ORD100236,2025-02-26,Aditya Das,Technology,Mouse,2699,608.36,1,0.05,Kolkata,West Bengal
ORD100237,2025-05-07,Rohan Sharma,Office Supplies,Binder,972.24,230.47,5,0,Bengaluru,Karnataka
ORD100238,2023-11-02,Pooja Singh,Furniture,Desk,1458.58,503.35,9,0.2,Ahmedabad,Gujarat
ORD100239,2023-05-18,Nisha Kumar,Office Supplies,Pen,4053.63,197.85,8,0.25,Chennai,Tamil Nadu
ORD100240,2025-01-05,Rohan Sharma,Technology,Keyboard,3964.3,616.45,4,0.05,Lucknow,Uttar Pradesh
ORD100241,2025-05-26,Arjun Kumar,Technology,Keyboard,479.35,96.43,3,0.05,Ahmedabad,Gujarat
ORD100242,2023-11-28,Manoj Sharma,Office Supplies,Binder,1215.83,290.81,6,0.1,Lucknow,Uttar Pradesh
ORD100243,2025-01-10,Pooja Sharma,Office Supplies,Paper,3479.2,-250.66,2,0.15,Chennai,Tamil Nadu
ORD100244,2023-06-13,Arjun Das,Technology,Keyboard,3466.94,649.77,5,0.1,Lucknow,Uttar Pradesh
ORD100245,2023-08-15,,Office Supplies,Pen,2302.14,794.19,6,0.15,Jaipur,Rajasthan
ORD100246,2024-04-27,Vikram Das,Furniture,Table,3417.69,574.57,2,0.2,Ahmedabad,Gujarat
ORD100247,2024-06-24,Neha Sharma,Technology,Laptop,355.7,52.09,9,0.05,Lucknow,Uttar Pradesh
ORD100248,2024-07-03,Ananya Patel,Office Supplies,Stapler,2237.11,461.14,10,0.15,Mumbai,Maharashtra
ORD100249,2024-06-06,Kavya Sharma,Office Supplies,Pen,2590.58,273.46,1,0.2,Ahmedabad,Gujarat
ORD100250,2024-11-19,Rahul Das,Furniture,Bookshelf,1309.56,-129.18,4,0.2,Mumbai,Maharashtra
ORD100251,2023-02-16,Meera Reddy,Technology,Laptop,2728.76,-198.89,2,0.15,Bengaluru,Karnataka
ORD100252,2023-10-21,Meera Patel,Furniture,Bookshelf,1903.58,573.17,8,0.3,Kolkata,West Bengal
ORD100253,2024-01-20,Aditya Das,Technology,Printer,708.3,203.37,2,0.05,Jaipur,Rajasthan
ORD100254,2024-02-07,Nisha Patel,Technology,Mouse,4182.37,1004.94,5,0.15,Jaipur,Rajasthan
ORD100255,2024-03-10,Vikram Kumar,Furniture,Table,2330.1,-70.36,4,0.25,Mumbai,Maharashtra
ORD100256,2023-02-02,Meera Singh,Furniture,Table,1070.1,-58.42,1,0.15,Lucknow,Uttar Pradesh
ORD100257,2024-11-19,Vivaan Patel,Technology,Laptop,2041.21,11.13,4,0.3,Bengaluru,Karnataka
ORD100258,2023-05-24,Nisha Reddy,Furniture,Sofa,1628.57,275.33,6,0.05,Chennai,Tamil Nadu
ORD100259,2025-06-16,Ananya Das,Technology,Mouse,2097.12,49.95,9,0.2,Delhi,Delhi
ORD100260,2024-10-03,Meera Singh,Office Supplies,Notebook,4862.84,1574.17,7,0.3,Jaipur,Rajasthan
ORD100261,2023-11-23,Meera Kumar,Furniture,Desk,1913.48,458.25,8,0.05,Hyderabad,Telangana
ORD100262,2023-11-04,Ananya Kumar,Furniture,Sofa,2092.75,182.97,9,0.05,Kolkata,West Bengal
ORD100263,2023-09-06,Sneha Patel,Office Supplies,Notebook,4615.02,1297.79,2,0.2,Hyderabad,Telangana
ORD100264,2023-02-22,Sneha Kumar,Technology,Printer,3034.46,889.49,4,0.3,Lucknow,Uttar Pradesh
ORD100265,2025-01-11,Vikram Patel,Office Supplies,Pen,4353.9,216.97,1,0.05,Hyderabad,Telangana
ORD100266,2025-01-29,Diya Das,Office Supplies,Pen,3493.35,756.99,7,0.05,Jaipur,Rajasthan
ORD100267,2023-11-26,Rahul Kumar,Office Supplies,Stapler,3261.17,126.5,6,0.2,Ahmedabad,Gujarat
ORD100268,2024-04-22,Diya Das,Office Supplies,Paper,4575.94,305.75,7,0,Lucknow,Uttar Pradesh
ORD100269,2025-06-03,Manoj Das,Furniture,Chair,1340.83,429.93,10,0.25,Kolkata,West Bengal
ORD100270,2023-10-30,Ananya Patel,Office Supplies,Pen,1930.21,530.83,8,0.2,Pune,Maharashtra
ORD100271,2023-09-21,Sanjay Das,Technology,Monitor,2331.1,535.56,6,0.05,Delhi,Delhi
ORD100272,2025-01-07,Vikram Kumar,Furniture,Sofa,4952.1,1637.94,9,0,Mumbai,Maharashtra
ORD100273,2025-04-17,Vivaan Sharma,Office Supplies,Pen,4220.6,17.49,3,0,Hyderabad,Telangana
ORD100274,2024-06-01,,Furniture,Sofa,3206.76,1026.99,8,0.25,Ahmedabad,Gujarat
ORD100275,2023-01-17,Aarav Singh,Technology,Monitor,108.66,15.02,5,0.2,Chennai,Tamil Nadu
ORD100276,2023-01-18,Nisha Das,Technology,Monitor,4040.53,1250.13,2,0,Jaipur,Rajasthan
ORD100277,2023-06-02,Manoj Patel,Technology,Printer,1299.47,77.32,7,0,Pune,Maharashtra
ORD100278,2024-02-20,Kavya Singh,Furniture,Table,1534.87,418.45,2,0.25,Bengaluru,Karnataka
ORD100279,2023-04-06,Arjun Kumar,Office Supplies,Stapler,2406.23,448.85,3,0,Ahmedabad,Gujarat
ORD100280,2025-05-15,Meera Das,Office Supplies,Stapler,4887.78,1653.18,9,0,Hyderabad,Telangana
ORD100281,2023-08-05,Pooja Kumar,Office Supplies,Notebook,4624.59,961.88,5,0.2,Lucknow,Uttar Pradesh
ORD100282,2024-11-04,Vivaan Patel,Office Supplies,Notebook,4809.27,789.52,7,0,Chennai,Tamil Nadu
ORD100283,2023-06-16,Pooja Patel,Technology,Monitor,3401.32,487.25,7,0.3,Delhi,
ORD100283,2023-06-16,Pooja Patel,Technology,Monitor,3401.32,487.25,7,0.3,Delhi,Delhi
ORD100285,2025-02-26,Aisha Singh,Office Supplies,Paper,196.65,4.52,8,0.15,Hyderabad,Telangana
ORD100286,2023-12-31,Vikram Kumar,Office Supplies,Pen,3414.49,673.69,2,0.3,Lucknow,Uttar Pradesh
ORD100287,2023-10-30,Manoj Das,Furniture,Chair,1376.46,97.73,3,0.25,Kolkata,West Bengal
ORD100288,2023-11-21,Neha Sharma,Furniture,Chair,4717.65,472.38,5,0,Delhi,Delhi
ORD100289,2023-03-31,Rohan Kumar,Office Supplies,Stapler,2795.96,233.8,1,0,Pune,Maharashtra
ORD100290,2024-07-21,Aditya Singh,Technology,Keyboard,4325.4,-408.52,7,0.15,Mumbai,Maharashtra
ORD100291,2025-01-12,Vikram Patel,Technology,Printer,889.44,63.44,3,0.1,Chennai,Tamil Nadu
ORD100292,2023-10-02,Sanjay Patel,Furniture,Table,2201.65,197.04,8,0.3,Mumbai,Maharashtra
ORD100293,2024-01-05,,Technology,Monitor,,-35.88,2,0.05,Chennai,Tamil Nadu
ORD100294,2023-01-07,Arjun Reddy,Technology,Monitor,4030.18,194.63,6,0.15,Lucknow,Uttar Pradesh
ORD100295,2023-05-20,Rahul Reddy,Technology,Mouse,2421.1,-48.58,7,0.1,Chennai,Tamil Nadu
ORD100296,2025-01-22,Sanjay Singh,Furniture,Desk,1911.47,511.17,7,0.1,Mumbai,Maharashtra
ORD100297,2024-07-31,Priya Singh,Technology,Mouse,3424.48,505.26,8,0.25,Hyderabad,Telangana
ORD100298,2024-03-24,,Furniture,Bookshelf,3381.24,-126.35,5,0.05,Chennai,Tamil Nadu
ORD100298,2024-03-24,Rahul Das,Furniture,Bookshelf,3381.24,-126.35,5,0.05,Chennai,Tamil Nadu
ORD100300,2024-07-01,Nisha Das,Office Supplies,Stapler,231.99,77.9,9,0.2,Mumbai,Maharashtra
ORD100301,2023-04-22,Manoj Das,Technology,Keyboard,873.38,153.46,10,0.25,Kolkata,West Bengal
ORD100302,2025-02-09,Kiran Kumar,Furniture,Chair,538.1,-0.05,9,0.2,Lucknow,Uttar Pradesh
ORD100303,2024-12-05,Pooja Patel,Office Supplies,Paper,1986.11,491.67,10,0.25,,Rajasthan
ORD100304,2023-06-04,Neha Sharma,Office Supplies,Notebook,1512.39,475.26,2,0,Delhi,Delhi
ORD100305,2023-12-23,Rahul Reddy,Office Supplies,Pen,2629.52,149.19,2,0.15,Ahmedabad,Gujarat
ORD100306,2023-11-23,Aditya Reddy,Furniture,Chair,161.8,8.8,2,0.25,Delhi,Delhi
ORD100307,2025-01-28,Manoj Singh,Furniture,Sofa,842.67,128.03,8,0.05,Kolkata,West Bengal
ORD100308,2024-10-06,Rohan Patel,Technology,Monitor,2008.13,465.53,4,0.15,Lucknow,Uttar Pradesh
ORD100309,2024-03-15,Arjun Sharma,Technology,Mouse,1068.63,254.92,2,0.2,Mumbai,Maharashtra
ORD100310,2025-03-29,Vikram Patel,Office Supplies,Paper,1025.52,-49.96,8,0.2,Pune,Maharashtra
ORD100311,2024-09-03,Arjun Singh,Office Supplies,Stapler,615.45,35.94,8,0.2,Delhi,Delhi
ORD100312,2025-04-13,Rahul Singh,Technology,Laptop,3376.94,138.23,4,0.1,Mumbai,Maharashtra
ORD100313,2023-07-07,Neha Das,Furniture,Sofa,1972.89,332.22,10,0.15,Kolkata,West Bengal
ORD100314,2023-07-10,Sanjay Das,Technology,Mouse,2796.82,336.57,3,0.05,Pune,Maharashtra
ORD100315,2025-05-12,Kavya Singh,Furniture,Desk,4761.62,562.22,4,0.3,Kolkata,West Bengal
ORD100316,2024-07-29,Nisha Das,Office Supplies,Binder,3439.25,299.33,8,0.15,Delhi,Delhi
ORD100317,2023-03-26,Pooja Sharma,Furniture,Desk,211.84,0.25,5,0.05,Ahmedabad,Gujarat
ORD100318,2024-08-02,Sanjay Singh,Technology,Laptop,2884.93,59.29,9,0.3,Pune,Maharashtra
ORD100319,2024-07-09,Vivaan Das,Office Supplies,Stapler,1131.78,103.35,4,0.1,Bengaluru,Karnataka
ORD100320,2024-04-05,Sneha Reddy,Furniture,Bookshelf,4333.19,-204.42,4,0.05,Lucknow,Uttar Pradesh
ORD100321,2024-12-06,Neha Das,Technology,Monitor,871.61,-32.55,4,0.3,Hyderabad,Telangana
ORD100322,2025-04-04,Vivaan Singh,Office Supplies,Stapler,1441.37,205.32,6,0.25,Chennai,Tamil Nadu
ORD100323,2023-10-24,Pooja Reddy,Technology,Laptop,721.17,171.31,7,0,Chennai,Tamil Nadu
ORD100324,2025-06-06,Ananya Das,Furniture,Table,773.91,34.78,4,0.3,Kolkata,West Bengal
ORD100325,2024-05-16,Ananya Singh,Technology,Keyboard,3157.67,217.33,2,0.25,Mumbai,Maharashtra
ORD100326,2024-02-17,Nisha Das,Office Supplies,Paper,2300.74,275.21,10,0,Mumbai,Maharashtra
ORD100327,2025-01-18,Kavya Das,Technology,Keyboard,4258.03,1098.81,7,0.05,Kolkata,West Bengal
ORD100328,2025-04-24,Priya Kumar,Office Supplies,Paper,4150.3,215.77,10,0.05,Lucknow,
ORD100329,2025-05-22,Sanjay Reddy,Technology,Laptop,277.42,50.43,8,0,Mumbai,Maharashtra
ORD100330,2025-05-28,Rohan Kumar,Office Supplies,Notebook,4959.6,458.81,3,0.25,Chennai,Tamil Nadu
ORD100331,2023-06-12,Sneha Sharma,Technology,Keyboard,1289.43,86.82,3,0,Kolkata,West Bengal
ORD100332,2024-10-02,Rahul Das,Technology,Mouse,2174.69,-128.22,2,0,Hyderabad,Telangana
ORD100333,2024-05-03,Aditya Patel,Technology,Mouse,2621.25,262.86,1,0.25,Pune,Maharashtra
ORD100334,2025-04-16,Diya Kumar,Technology,Mouse,2414.62,7.31,2,0.25,Mumbai,Maharashtra
ORD100335,2023-04-16,Kiran Reddy,Office Supplies,Pen,1944.47,517.26,3,0.25,Delhi,Delhi
ORD100336,2023-03-12,Nisha Singh,Furniture,Sofa,3267.6,320.37,4,0.25,Delhi,Delhi
ORD100337,2024-02-26,Aisha Das,Office Supplies,Pen,479.11,-26.25,2,0.2,Kolkata,West Bengal
ORD100337,2024-02-26,Aisha Das,Office Supplies,Pen,479.11,-26.25,2,0.2,Kolkata,West Bengal
ORD100339,2025-01-08,Aisha Reddy,Technology,Laptop,4247.07,,5,0.05,Jaipur,Rajasthan
ORD100340,2024-09-13,Nisha Patel,Technology,Monitor,1512.93,-114.14,4,0.15,Kolkata,West Bengal
ORD100341,2023-04-26,Manoj Kumar,Technology,Printer,401.51,120.42,1,0.1,Pune,Maharashtra
ORD100342,2023-05-16,Arjun Singh,Office Supplies,Paper,2754.46,-61.3,8,0.3,Mumbai,Maharashtra
ORD100343,,Pooja Sharma,Furniture,Desk,1117.93,352.33,7,0.2,Chennai,Tamil Nadu
ORD100344,2024-10-05,Nisha Kumar,Office Supplies,Binder,458.02,64.79,10,0.05,Chennai,Tamil Nadu
ORD100345,2023-03-27,Rahul Sharma,Technology,Mouse,4872.85,-146.58,6,0.15,Lucknow,Uttar Pradesh
ORD100346,2024-10-11,Aditya Reddy,Technology,Monitor,3663.29,1029.06,1,0.05,Mumbai,Maharashtra
ORD100347,2024-03-20,Diya Kumar,Technology,Printer,322.39,64.39,3,0,Bengaluru,Karnataka
ORD100348,2024-12-25,Ananya Das,Furniture,Table,2507.24,140.45,9,0.3,Chennai,Tamil Nadu
ORD100349,2023-06-20,Neha Patel,Technology,Keyboard,3678.03,-172.41,1,0.1,Kolkata,West Bengal
ORD100350,2023-10-06,Nisha Sharma,Office Supplies,Stapler,3156.29,389.06,9,0.1,Bengaluru,Karnataka
ORD100351,2024-05-26,Pooja Patel,,Pen,1312.82,-70.49,10,0.25,Mumbai,Maharashtra
ORD100352,2023-08-22,Nisha Sharma,Furniture,Chair,1260.53,141.55,7,0.05,Delhi,Delhi
ORD100352,2023-08-22,Nisha Sharma,Furniture,Chair,1260.53,141.55,7,0.05,Delhi,Delhi
ORD100354,2024-08-08,Neha Sharma,Technology,Laptop,937.75,245.65,1,0.15,Mumbai,
ORD100355,2025-06-17,Kavya Reddy,Office Supplies,Paper,477.61,50.4,6,0.05,Chennai,Tamil Nadu
ORD100356,2024-07-31,Rahul Das,Technology,Mouse,2346.44,390.12,8,0.3,Hyderabad,Telangana
ORD100357,2025-01-20,Vikram Patel,Furniture,Chair,4665.37,-416.34,9,0.1,Bengaluru,Karnataka
ORD100358,2023-12-10,Aarav Das,Office Supplies,Paper,564.55,78.14,4,0.15,Ahmedabad,Gujarat
ORD100359,2023-03-03,Ananya Das,Office Supplies,Notebook,267.31,1.11,9,0.15,Pune,Maharashtra
ORD100360,2024-04-14,Aditya Singh,Furniture,Sofa,710.89,191.22,2,0.2,Lucknow,Uttar Pradesh
ORD100361,2023-03-05,Meera Das,Furniture,Table,1493.8,422.61,7,0.25,Pune,Maharashtra
ORD100361,2023-03-05,Meera Das,Furniture,Table,1493.8,422.61,7,0.25,Pune,Maharashtra
ORD100363,2023-04-19,Rohan Kumar,Office Supplies,Paper,2062.24,291.12,4,0.15,Chennai,Tamil Nadu
ORD100364,2024-04-19,Sneha Sharma,Furniture,Table,4047.6,149.34,10,0,Hyderabad,Telangana
ORD100365,2025-05-05,Kiran Patel,Furniture,Table,4843.58,379.3,1,0.25,Chennai,Tamil Nadu
ORD100366,2023-09-24,Rohan Sharma,Office Supplies,Binder,2801.97,413.44,2,0.15,Mumbai,Maharashtra
ORD100367,2025-04-03,Ananya Sharma,Furniture,Chair,4160.34,1423.48,3,0.05,Kolkata,West Bengal
ORD100368,2024-01-17,Aditya Singh,Technology,Keyboard,4591.27,-304.2,2,0.05,Ahmedabad,Gujarat
ORD100369,2025-04-08,Ananya Sharma,Office Supplies,Notebook,261.35,28.08,3,0.2,Kolkata,West Bengal
ORD100370,2025-04-21,Arjun Kumar,Furniture,Bookshelf,3431.9,-76.31,4,0.05,Chennai,Tamil Nadu
ORD100371,2023-10-14,Kavya Patel,Furniture,Sofa,3114.92,33.03,5,0.15,Kolkata,West Bengal
ORD100372,2024-07-17,Sanjay Sharma,Furniture,Desk,1945.93,172.52,9,0.05,Jaipur,Rajasthan
ORD100373,2025-03-24,Aarav Kumar,Technology,Keyboard,2424.44,610.1,6,0.2,Jaipur,Rajasthan
ORD100374,2023-11-26,Arjun Reddy,Furniture,Chair,1628.44,-2.35,5,0,Ahmedabad,Gujarat
ORD100375,2024-06-26,Neha Singh,Furniture,Table,545.66,106.73,5,0.2,Bengaluru,Karnataka
ORD100376,2025-02-21,Manoj Singh,Office Supplies,Paper,4679.27,1619.93,3,0.05,Hyderabad,Telangana
ORD100377,2024-08-29,Kiran Das,Technology,Keyboard,4574.2,-399.36,6,0.2,Lucknow,Uttar Pradesh
ORD100378,2023-05-26,Pooja Patel,Office Supplies,Stapler,1579.81,190.68,2,0,Hyderabad,Telangana
ORD100379,2024-09-08,Manoj Sharma,Technology,Monitor,53.38,16.71,4,0.3,Delhi,Delhi
ORD100380,2023-12-15,Rohan Reddy,Furniture,Chair,781.17,169.6,3,0.3,Mumbai,Maharashtra
ORD100381,2025-05-16,Nisha Reddy,Furniture,Desk,3537.46,700.29,10,0,Pune,Maharashtra
ORD100382,2023-11-06,Kiran Patel,Furniture,Bookshelf,3969.62,1319.1,6,0.05,Jaipur,Rajasthan
ORD100383,2024-12-11,Aisha Reddy,Furniture,Sofa,4081.55,286.82,5,0.05,Delhi,Delhi
ORD100384,2025-01-16,Aarav Das,Technology,Monitor,4261.25,1051.99,10,0,Delhi,Delhi
ORD100385,2024-09-08,Kiran Singh,Furniture,Sofa,565.35,69.7,6,0.25,Mumbai,Maharashtra
ORD100386,,Neha Reddy,Furniture,Chair,4117.23,829.67,6,0.15,Bengaluru,Karnataka
ORD100387,2023-09-29,Priya Patel,Technology,Laptop,1784.88,453.64,1,0,Kolkata,West Bengal
ORD100388,2024-03-24,Meera Patel,Office Supplies,Binder,4414.76,256.29,7,0,Ahmedabad,Gujarat
ORD100389,2025-03-18,Pooja Das,Technology,Mouse,855.15,-57.15,1,0.1,Bengaluru,Karnataka
ORD100390,2023-11-23,Sneha Sharma,Furniture,Desk,892.02,61.51,2,0.2,Mumbai,Maharashtra
ORD100391,2023-12-13,Aisha Singh,Office Supplies,Notebook,2185.05,424.2,10,0.15,Delhi,Delhi
ORD100392,2023-02-24,Diya Reddy,Furniture,Table,2075.94,310.04,9,0.1,Chennai,Tamil Nadu
ORD100393,2023-11-01,Manoj Sharma,Furniture,Bookshelf,2880.26,800.52,3,0,Pune,Maharashtra
ORD100394,2023-01-04,Meera Sharma,Office Supplies,Stapler,2427.63,-136.81,4,0.05,Chennai,Tamil Nadu
ORD100395,2023-03-25,Sanjay Sharma,Office Supplies,Binder,2381.18,720.77,5,0,Jaipur,Rajasthan
ORD100396,2024-02-01,Rohan Reddy,Office Supplies,Paper,973.59,-77.81,8,0.15,Chennai,Tamil Nadu
ORD100397,2023-08-20,Sneha Singh,Furniture,Table,3773.56,756.07,2,0.25,Pune,Maharashtra
ORD100398,2025-04-07,Vikram Kumar,Technology,Mouse,2790.33,776.71,9,0.15,Jaipur,Rajasthan
ORD100399,2024-12-04,Sanjay Singh,Furniture,Bookshelf,1529.32,118.77,1,0.2,Lucknow,Uttar Pradesh
ORD100400,2024-06-13,Pooja Das,Technology,Mouse,645.4,155.37,3,0.05,Hyderabad,Telangana
ORD100401,2025-04-07,Priya Patel,Furniture,Bookshelf,437.92,90.83,4,0.3,Delhi,Delhi
ORD100402,2025-05-04,Aisha Reddy,Office Supplies,Notebook,480.79,72.29,9,0.1,Chennai,Tamil Nadu
ORD100403,2024-06-16,Kavya Sharma,Technology,Printer,2958.5,744.83,2,0.15,Delhi,Delhi
ORD100404,2023-06-01,Pooja Singh,Technology,Laptop,4628.39,709.1,2,0.3,Chennai,Tamil Nadu
ORD100405,2025-06-07,Vikram Reddy,Office Supplies,Paper,1946.07,230.63,10,0.15,Bengaluru,Karnataka
ORD100406,2023-06-26,Sneha Kumar,Furniture,Sofa,3062.84,649.77,1,0.15,Pune,Maharashtra
ORD100407,2024-12-08,Manoj Sharma,Technology,Monitor,4608.13,1399.32,1,0.1,Chennai,Tamil Nadu
ORD100408,2023-11-15,Sneha Kumar,Technology,Laptop,4863.86,12.55,5,0.25,Ahmedabad,Gujarat
ORD100409,2025-03-03,Kiran Reddy,Technology,Monitor,3044.65,-182.13,8,0.05,Kolkata,West Bengal
ORD100410,2025-01-28,Sanjay Singh,Office Supplies,Notebook,2600.59,-74.02,5,0.25,Jaipur,Rajasthan
ORD100411,2024-02-18,Ananya Singh,Technology,Laptop,910,267.39,4,0.3,Bengaluru,Karnataka
ORD100412,2023-09-13,Vivaan Kumar,Furniture,Desk,3537.94,82.4,8,0.2,Kolkata,West Bengal
ORD100413,2024-10-12,Diya Das,Furniture,Table,1893.71,316.85,3,0.3,Ahmedabad,Gujarat
ORD100414,2024-08-23,Vikram Reddy,Office Supplies,Pen,4196.39,68.81,2,0.1,Bengaluru,Karnataka
ORD100415,2024-01-31,Vivaan Patel,Technology,Mouse,4292.7,821.28,4,0.1,Kolkata,West Bengal
ORD100416,2024-06-09,Aarav Das,Furniture,Bookshelf,4562,872.79,10,0.3,Bengaluru,Karnataka
ORD100417,2023-08-18,Sneha Singh,Office Supplies,Paper,2147.84,149.09,6,0.15,Chennai,Tamil Nadu
ORD100418,2023-08-12,Kavya Reddy,Technology,Printer,4130.34,325.13,2,0,Jaipur,Rajasthan
ORD100419,2024-11-09,Neha Singh,Technology,Printer,3064.8,105.17,2,0.15,Mumbai,Maharashtra
ORD100420,2023-12-11,Sneha Das,Office Supplies,Paper,1342.68,295.38,5,0.05,Delhi,Delhi
ORD100421,2024-06-13,Manoj Sharma,Technology,Monitor,3319.63,684.97,1,0.25,Ahmedabad,Gujarat
ORD100422,2023-10-30,Sneha Kumar,Office Supplies,Binder,3696.82,600.22,10,0.3,Hyderabad,Telangana
ORD100423,2023-12-18,Manoj Das,Technology,Monitor,4537.31,918.08,,0.1,Delhi,Delhi
ORD100424,2025-05-10,Vikram Patel,Office Supplies,Notebook,2380.37,555.61,9,0.3,Delhi,Delhi
ORD100425,2024-11-27,Kiran Das,Furniture,Table,1808.65,424.84,5,0.15,Pune,Maharashtra
ORD100426,2024-01-16,Sneha Singh,Office Supplies,Binder,4263.51,476.41,10,0.2,Lucknow,Uttar Pradesh
ORD100427,2023-03-14,Sanjay Patel,Technology,Laptop,4344.11,311.69,5,0.15,Bengaluru,Karnataka
ORD100428,2025-06-10,Ananya Patel,Furniture,Desk,2075.5,324.26,8,0.05,Pune,Maharashtra
ORD100429,2025-06-02,Rohan Sharma,Office Supplies,Paper,3173.61,-64.83,1,0,Ahmedabad,Gujarat
ORD100430,2023-10-08,Priya Patel,Technology,Mouse,2473.41,602.54,2,0.05,Lucknow,Uttar Pradesh
ORD100431,2024-03-20,Meera Kumar,Office Supplies,Binder,1947.42,-161.68,4,0.25,Pune,Maharashtra
ORD100432,2023-01-15,Kiran Singh,Furniture,Chair,3399.9,618.81,4,0.05,Pune,Maharashtra
ORD100433,2023-11-16,Ananya Sharma,Office Supplies,Stapler,2963.92,-73.63,1,0.1,Chennai,Tamil Nadu
ORD100434,2024-04-11,Nisha Singh,Technology,Keyboard,2196.64,459.21,3,0.1,Ahmedabad,Gujarat
ORD100435,2024-01-03,Priya Patel,Office Supplies,Notebook,1180.67,268.28,3,0.05,Bengaluru,Karnataka
ORD100436,2024-08-26,Nisha Patel,Furniture,Desk,3569.99,915.55,7,0.25,Chennai,Tamil Nadu
ORD100437,2025-02-28,Vikram Singh,Furniture,Sofa,4973.67,984.22,1,0,Mumbai,Maharashtra
ORD100438,2024-03-02,Kavya Kumar,Furniture,Sofa,1301.05,280.82,4,0.25,Bengaluru,Karnataka
ORD100439,2023-11-05,Meera Das,Furniture,Sofa,1386.39,239.2,3,0.15,Mumbai,Maharashtra
ORD100440,2024-06-07,Aisha Sharma,Office Supplies,Notebook,3934.56,487.82,10,0.05,Chennai,Tamil Nadu
ORD100441,2025-05-01,Nisha Patel,Office Supplies,Binder,1511.99,-124.39,8,0.05,Ahmedabad,Gujarat
ORD100442,2023-12-05,Manoj Sharma,Furniture,Chair,4539.06,1252.12,8,0.05,Mumbai,Maharashtra
ORD100443,2025-03-09,Nisha Sharma,Technology,Laptop,4528.66,860.23,8,0.1,Chennai,Tamil Nadu
ORD100444,2024-04-20,Vivaan Sharma,Furniture,Chair,4268.63,265.07,6,0.15,Mumbai,Maharashtra
ORD100445,2023-04-08,Vivaan Sharma,Furniture,Table,1676.87,507.32,10,0.1,Mumbai,Maharashtra
ORD100446,2024-01-17,Kiran Patel,Furniture,Bookshelf,2031.24,214.18,7,0.25,Ahmedabad,Gujarat
ORD100446,2024-01-17,Kiran Patel,Furniture,Bookshelf,2031.24,214.18,7,0.25,Ahmedabad,Gujarat
ORD100448,2024-08-27,Sanjay Singh,Technology,Monitor,947.24,67.15,6,0.2,Bengaluru,Karnataka
ORD100449,2025-06-02,Ananya Kumar,Office Supplies,Notebook,4443.59,436.85,2,0.1,Pune,Maharashtra
ORD100450,2023-01-13,Nisha Das,Technology,Printer,1158.73,382.49,6,0.2,Jaipur,Rajasthan
ORD100451,2024-12-05,Aisha Sharma,Office Supplies,Pen,2435.55,483.87,7,0.05,Jaipur,Rajasthan
ORD100452,2024-09-19,Vivaan Sharma,Technology,Mouse,2552.56,283.79,8,0.3,Delhi,Delhi
ORD100453,2023-03-18,Sanjay Reddy,Furniture,Desk,4852.22,-375.28,4,0.2,Kolkata,West Bengal
ORD100454,2024-02-17,Manoj Sharma,Office Supplies,Binder,4016.24,408.23,8,0.15,Pune,Maharashtra
ORD100455,2023-05-02,Sanjay Das,Technology,Laptop,558.08,47.75,9,0.2,Bengaluru,Karnataka
ORD100456,2025-04-25,Aditya Singh,Technology,Keyboard,4456.05,682,8,0.1,Pune,Maharashtra
ORD100457,2025-04-25,Vivaan Patel,Office Supplies,Paper,2822.75,504.96,8,0.25,Pune,Maharashtra
ORD100458,2025-01-03,Kavya Sharma,Furniture,Table,60.87,3.64,5,0.2,Jaipur,Rajasthan
ORD100459,2024-01-18,Diya Sharma,Furniture,Bookshelf,745.22,165.87,7,0,Chennai,Tamil Nadu
ORD100460,2024-09-17,Priya Patel,Furniture,Bookshelf,1117.17,302.81,4,0.25,Pune,Maharashtra
ORD100461,2023-04-21,Meera Sharma,Technology,Printer,659.93,198.83,8,0.25,Lucknow,Uttar Pradesh
ORD100462,,Ananya Kumar,Furniture,Sofa,3694.26,550.27,7,0.3,Lucknow,Uttar Pradesh
ORD100463,2024-05-09,Nisha Patel,Technology,Printer,909.57,242.73,2,0.15,Lucknow,Uttar Pradesh
ORD100464,2024-09-12,Kiran Singh,Office Supplies,Binder,4898.53,1529.12,4,0.1,Kolkata,West Bengal
ORD100465,2023-12-18,Rahul Kumar,Furniture,Table,2093.09,450.03,9,0.1,Jaipur,Rajasthan
ORD100466,2025-05-31,Kiran Das,Technology,Printer,3181.29,,10,0.25,Chennai,Tamil Nadu
ORD100467,2024-12-04,Neha Das,Furniture,Table,2544.27,540.51,6,0.25,Mumbai,Maharashtra
ORD100468,2025-02-18,Neha Singh,Office Supplies,Stapler,2874.66,575.57,7,0.25,Jaipur,Rajasthan
ORD100469,2023-10-20,Meera Sharma,Technology,Laptop,175.1,-6.06,1,0.05,Chennai,Tamil Nadu
ORD100470,2025-02-07,Rohan Reddy,Technology,Keyboard,774.82,-55.85,5,0.05,Jaipur,Rajasthan
ORD100471,2023-02-03,Neha Kumar,Furniture,Sofa,4346.78,1011.81,4,0.25,Jaipur,Rajasthan
ORD100472,2024-02-03,Manoj Singh,Technology,Keyboard,3480.03,-274.43,7,0.15,Kolkata,West Bengal
ORD100473,2025-03-18,Kiran Singh,Furniture,Chair,3731.17,-32.13,8,0.3,Hyderabad,Telangana
ORD100474,2024-10-10,Neha Singh,Technology,Printer,1022.52,231.31,4,0.1,Ahmedabad,Gujarat
